ID,Date,Time,Temp,humidity,Noise,Light,CO,Volts
8,28/6/2015,22:48:58,31.7,61,34,7,0.02,6.95
8,28/6/2015,22:49:08,31.7,61,35,7,0.02,6.95
8,28/6/2015,22:49:18,31.8,61,34,7,0.02,6.95
8,28/6/2015,22:49:28,31.8,61,32,7,0.02,6.95
8,28/6/2015,22:49:38,31.7,61,31,7,0.02,6.95
8,28/6/2015,22:49:48,31.8,61,31,7,0.02,6.96
8,28/6/2015,22:49:58,31.7,61,31,7,0.02,6.96
8,28/6/2015,22:50:08,31.7,61,31,7,0.02,6.96
8,28/6/2015,22:50:18,31.7,61,31,7,0.02,6.96
8,28/6/2015,22:50:28,31.7,61,32,7,0.02,6.96
8,28/6/2015,22:50:38,31.7,61,33,7,0.02,6.96
8,28/6/2015,22:50:48,31.7,61,34,7,0.02,6.96
8,28/6/2015,22:50:58,31.7,61,31,7,0.02,6.96
8,28/6/2015,22:51:08,31.7,61,31,7,0.02,6.96
8,28/6/2015,22:51:18,31.7,61,31,7,0.02,6.96
8,28/6/2015,22:51:28,31.7,60,31,7,0.02,6.96
8,28/6/2015,22:51:38,31.7,60,30,7,0.02,6.96
8,28/6/2015,22:51:48,31.7,60,31,7,0.02,6.96
8,28/6/2015,22:51:58,31.7,60,31,7,0.02,6.96
8,28/6/2015,22:52:08,31.7,60,31,7,0.02,6.96
8,28/6/2015,22:52:18,31.7,60,31,7,0.02,6.96
8,28/6/2015,22:52:28,31.6,60,31,7,0.02,6.96
8,28/6/2015,22:52:38,31.6,60,31,7,0.02,6.96
8,28/6/2015,22:52:48,31.7,60,33,7,0.02,6.99
8,28/6/2015,22:52:58,31.7,60,35,7,0.02,6.6
8,28/6/2015,22:53:08,31.6,60,34,7,0.02,6.58
8,28/6/2015,22:53:18,31.6,60,32,7,0.02,6.56
8,28/6/2015,22:53:28,31.6,61,32,7,0.02,6.55
8,28/6/2015,22:53:38,31.7,61,33,7,0.02,6.54
8,28/6/2015,22:53:48,31.6,61,32,7,0.02,6.53
8,28/6/2015,22:53:58,31.7,61,32,7,0.02,6.49
8,28/6/2015,22:54:08,31.6,61,33,7,0.02,6.87
8,28/6/2015,22:54:18,31.6,61,33,7,0.02,6.89
8,28/6/2015,22:54:28,31.7,61,32,7,0.02,6.9
8,28/6/2015,22:54:38,31.6,61,31,7,0.02,6.9
8,28/6/2015,22:54:48,31.7,61,31,7,0.02,6.91
8,28/6/2015,22:54:58,31.7,61,31,7,0.02,6.91
8,28/6/2015,22:55:08,31.7,61,31,7,0.02,6.92
8,28/6/2015,22:55:18,31.7,61,31,7,0.02,6.92
8,28/6/2015,22:55:28,31.7,61,31,7,0.02,6.92
8,28/6/2015,22:55:38,31.7,61,31,7,0.02,6.92
8,28/6/2015,22:55:48,31.7,61,32,7,0.02,6.92
8,28/6/2015,22:55:58,31.7,61,31,7,0.02,6.93
8,28/6/2015,22:56:08,31.7,61,32,7,0.02,6.93
8,28/6/2015,22:56:18,31.7,61,31,7,0.02,6.93
8,28/6/2015,22:56:28,31.7,61,32,7,0.02,6.93
8,28/6/2015,22:56:38,31.7,61,32,7,0.02,6.93
8,28/6/2015,22:56:48,31.8,61,31,7,0.02,6.93
8,28/6/2015,22:56:58,31.8,61,32,7,0.02,6.93
8,28/6/2015,22:57:08,31.7,61,31,7,0.02,6.93
8,28/6/2015,22:57:18,31.7,61,37,7,0.02,6.93
8,28/6/2015,22:57:28,31.8,61,34,7,0.02,6.94
8,28/6/2015,22:57:38,31.7,61,33,7,0.02,6.94
8,28/6/2015,22:57:48,31.7,61,32,7,0.02,6.94
8,28/6/2015,22:57:58,31.7,61,31,7,0.02,6.94
8,28/6/2015,22:58:08,31.8,61,32,7,0.02,6.94
8,28/6/2015,22:58:18,31.8,61,31,7,0.02,6.94
8,28/6/2015,22:58:28,31.8,61,31,7,0.02,6.94
8,28/6/2015,22:58:38,31.7,61,31,7,0.02,6.94
8,28/6/2015,22:58:48,31.8,61,31,7,0.02,6.94
8,28/6/2015,22:58:58,31.7,61,31,7,0.02,6.94
8,28/6/2015,22:59:08,31.7,61,31,7,0.02,6.94
8,28/6/2015,22:59:18,31.7,61,32,7,0.02,6.94
8,28/6/2015,22:59:28,31.7,61,30,7,0.02,6.94
8,28/6/2015,22:59:38,31.7,61,30,7,0.02,6.94
8,28/6/2015,22:59:48,31.7,61,31,7,0.02,6.94
8,28/6/2015,22:59:58,31.7,61,31,7,0.02,6.94
8,28/6/2015,23:00:08,31.7,61,32,7,0.02,6.94
8,28/6/2015,23:00:18,31.7,61,32,7,0.02,6.94
8,28/6/2015,23:00:28,31.7,61,31,7,0.02,6.94
8,28/6/2015,23:00:38,31.7,61,31,7,0.02,6.94
8,28/6/2015,23:00:48,31.7,61,31,7,0.02,6.97
8,28/6/2015,23:00:58,31.7,61,31,7,0.02,6.58
8,28/6/2015,23:01:08,31.7,61,33,7,0.02,6.56
8,28/6/2015,23:01:18,31.7,61,32,7,0.02,6.54
8,28/6/2015,23:01:28,31.7,61,38,7,0.02,6.53
8,28/6/2015,23:01:38,31.7,61,34,7,0.02,6.52
8,28/6/2015,23:01:48,31.7,61,32,7,0.02,6.51
8,28/6/2015,23:01:58,31.7,61,33,7,0.02,6.47
8,28/6/2015,23:02:08,31.7,61,35,7,0.02,6.85
8,28/6/2015,23:02:18,31.7,61,31,7,0.02,6.87
8,28/6/2015,23:02:28,31.7,61,32,7,0.02,6.88
8,28/6/2015,23:02:38,31.7,61,32,7,0.02,6.88
8,28/6/2015,23:02:48,31.7,61,31,7,0.02,6.89
8,28/6/2015,23:02:58,31.7,61,32,7,0.02,6.89
8,28/6/2015,23:03:08,31.7,61,32,7,0.02,6.9
8,28/6/2015,23:03:18,31.7,61,32,7,0.02,6.9
8,28/6/2015,23:03:28,31.8,61,33,7,0.02,6.9
8,28/6/2015,23:03:38,31.7,61,33,7,0.01,6.9
8,28/6/2015,23:03:48,31.8,61,31,7,0.01,6.91
8,28/6/2015,23:03:58,31.8,61,31,7,0.01,6.91
8,28/6/2015,23:04:08,31.7,61,31,7,0.01,6.91
8,28/6/2015,23:04:18,31.8,61,31,7,0.01,6.91
8,28/6/2015,23:04:28,31.8,61,32,7,0.01,6.91
8,28/6/2015,23:04:38,31.8,61,31,7,0.01,6.91
8,28/6/2015,23:04:48,31.7,61,31,7,0.01,6.91
8,28/6/2015,23:04:58,31.7,61,32,7,0.01,6.91
8,28/6/2015,23:05:08,31.7,61,32,7,0.01,6.91
8,28/6/2015,23:05:18,31.8,61,31,7,0.01,6.92
8,28/6/2015,23:05:28,31.8,61,32,7,0.01,6.92
8,28/6/2015,23:05:38,31.8,61,33,7,0.01,6.92
8,28/6/2015,23:05:48,31.8,61,32,7,0.01,6.92
8,28/6/2015,23:05:58,31.8,61,37,7,0.01,6.92
8,28/6/2015,23:06:08,31.7,61,34,7,0.01,6.92
8,28/6/2015,23:06:18,31.7,61,32,7,0.01,6.92
8,28/6/2015,23:06:28,31.7,61,31,7,0.01,6.92
8,28/6/2015,23:06:38,31.7,61,31,7,0.01,6.92
8,28/6/2015,23:06:48,31.7,61,31,7,0.01,6.92
8,28/6/2015,23:06:58,31.8,61,32,7,0.01,6.92
8,28/6/2015,23:07:08,31.7,61,32,7,0.01,6.92
8,28/6/2015,23:07:18,31.7,61,31,7,0.01,6.92
8,28/6/2015,23:07:28,31.7,61,33,7,0.01,6.92
8,28/6/2015,23:07:38,31.7,61,34,7,0.01,6.92
8,28/6/2015,23:07:48,31.7,61,34,7,0.01,6.92
8,28/6/2015,23:07:58,31.6,61,33,7,0.01,6.92
8,28/6/2015,23:08:08,31.7,61,35,7,0.01,6.92
8,28/6/2015,23:08:18,31.7,61,34,7,0.01,6.92
8,28/6/2015,23:08:28,31.7,61,34,7,0.01,6.92
8,28/6/2015,23:08:38,31.6,61,34,7,0.01,6.92
8,28/6/2015,23:08:48,31.6,61,34,7,0.01,6.95
8,28/6/2015,23:08:58,31.6,61,35,7,0.01,6.55
8,28/6/2015,23:09:08,31.7,61,33,7,0.01,6.53
8,28/6/2015,23:09:18,31.6,61,33,7,0.01,6.52
8,28/6/2015,23:09:28,31.6,61,32,7,0.01,6.5
8,28/6/2015,23:09:38,31.6,61,32,7,0.01,6.49
8,28/6/2015,23:09:48,31.6,61,32,7,0.01,6.48
8,28/6/2015,23:09:58,31.6,61,32,7,0.01,6.45
8,28/6/2015,23:10:08,31.6,62,34,7,0.01,6.83
8,28/6/2015,23:10:18,31.6,62,32,7,0.01,6.85
8,28/6/2015,23:10:28,31.6,62,33,7,0.01,6.86
8,28/6/2015,23:10:38,31.6,62,32,7,0.01,6.87
8,28/6/2015,23:10:48,31.6,62,32,7,0.01,6.87
8,28/6/2015,23:10:58,31.7,62,34,7,0.01,6.87
8,28/6/2015,23:11:08,31.6,62,33,7,0.01,6.88
8,28/6/2015,23:11:18,31.7,62,32,7,0.01,6.88
8,28/6/2015,23:11:28,31.6,62,32,7,0.01,6.88
8,28/6/2015,23:11:38,31.7,62,32,7,0.01,6.88
8,28/6/2015,23:11:48,31.7,62,32,7,0.01,6.89
8,28/6/2015,23:11:58,31.7,62,33,7,0.01,6.89
8,28/6/2015,23:12:08,31.6,62,32,7,0.01,6.89
8,28/6/2015,23:12:18,31.7,62,32,7,0.01,6.89
8,28/6/2015,23:12:28,31.7,62,33,7,0.01,6.89
8,28/6/2015,23:12:38,31.7,62,33,7,0.01,6.89
8,28/6/2015,23:12:48,31.6,62,33,7,0.01,6.89
8,28/6/2015,23:12:58,31.6,62,32,7,0.01,6.89
8,28/6/2015,23:13:08,31.6,62,32,7,0.01,6.89
8,28/6/2015,23:13:18,31.7,62,33,7,0.01,6.9
8,28/6/2015,23:13:28,31.7,61,33,7,0.01,6.9
8,28/6/2015,23:13:38,31.7,61,33,7,0.01,6.9
8,28/6/2015,23:13:48,31.6,61,34,7,0.01,6.9
8,28/6/2015,23:13:58,31.7,61,32,7,0.01,6.9
8,28/6/2015,23:14:08,31.6,61,34,7,0.01,6.9
8,28/6/2015,23:14:18,31.6,61,31,7,0.01,6.9
8,28/6/2015,23:14:28,31.7,61,32,7,0.01,6.9
8,28/6/2015,23:14:38,31.6,61,31,7,0.01,6.9
8,28/6/2015,23:14:48,31.6,61,31,7,0.01,6.9
8,28/6/2015,23:14:58,31.7,61,31,7,0.01,6.9
8,28/6/2015,23:15:08,31.7,61,31,7,0.01,6.9
8,28/6/2015,23:15:18,31.6,61,32,7,0.01,6.9
8,28/6/2015,23:15:28,31.7,61,31,7,0.01,6.9
8,28/6/2015,23:15:38,31.6,61,31,7,0.01,6.9
8,28/6/2015,23:15:48,31.6,61,31,7,0.01,6.9
8,28/6/2015,23:15:58,31.6,61,31,7,0.01,6.9
8,28/6/2015,23:16:08,31.6,61,31,7,0.01,6.9
8,28/6/2015,23:16:18,31.6,61,32,7,0.01,6.9
8,28/6/2015,23:16:28,31.7,61,33,7,0.01,6.9
8,28/6/2015,23:16:38,31.6,61,33,7,0.01,6.9
8,28/6/2015,23:16:48,31.6,61,32,7,0.01,6.93
8,28/6/2015,23:16:58,31.6,61,32,7,0.01,6.53
8,28/6/2015,23:17:08,31.6,61,32,7,0.01,6.51
8,28/6/2015,23:17:18,31.6,61,32,7,0.01,6.49
8,28/6/2015,23:17:28,31.6,61,32,7,0.01,6.48
8,28/6/2015,23:17:38,31.6,61,32,7,0.01,6.47
8,28/6/2015,23:17:48,31.6,61,32,7,0.01,6.46
8,28/6/2015,23:17:58,31.6,62,32,7,0.01,6.42
8,28/6/2015,23:18:08,31.6,62,34,7,0.01,6.81
8,28/6/2015,23:18:18,31.6,62,32,7,0.01,6.83
8,28/6/2015,23:18:28,31.7,62,32,7,0.01,6.84
8,28/6/2015,23:18:38,31.6,62,33,7,0.01,6.85
8,28/6/2015,23:18:48,31.7,62,32,7,0.01,6.85
8,28/6/2015,23:18:58,31.6,62,32,7,0.01,6.86
8,28/6/2015,23:19:08,31.7,62,33,7,0.01,6.86
8,28/6/2015,23:19:18,31.6,62,31,7,0.01,6.86
8,28/6/2015,23:19:28,31.7,62,32,7,0.01,6.86
8,28/6/2015,23:19:38,31.7,62,32,7,0.01,6.86
8,28/6/2015,23:19:48,31.7,62,32,7,0.01,6.87
8,28/6/2015,23:19:58,31.7,62,32,7,0.01,6.87
8,28/6/2015,23:20:08,31.7,62,33,7,0.01,6.87
8,28/6/2015,23:20:18,31.7,62,32,7,0.01,6.87
8,28/6/2015,23:20:28,31.7,62,32,7,0.01,6.87
8,28/6/2015,23:20:38,31.7,62,31,7,0.01,6.87
8,28/6/2015,23:20:48,31.7,62,31,7,0.01,6.87
8,28/6/2015,23:20:58,31.7,62,31,7,0.01,6.88
8,28/6/2015,23:21:08,31.7,62,31,7,0.01,6.88
8,28/6/2015,23:21:18,31.7,61,32,7,0.01,6.88
8,28/6/2015,23:21:28,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:21:38,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:21:48,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:21:58,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:22:08,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:22:18,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:22:28,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:22:38,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:22:48,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:22:58,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:23:08,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:23:18,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:23:28,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:23:38,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:23:48,31.7,61,32,7,0.01,6.88
8,28/6/2015,23:23:58,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:24:08,31.7,61,31,7,0.01,6.88
8,28/6/2015,23:24:18,31.7,61,32,7,0.01,6.88
8,28/6/2015,23:24:28,31.7,61,32,7,0.01,6.88
8,28/6/2015,23:24:38,31.7,61,33,7,0.01,6.89
8,28/6/2015,23:24:48,31.6,61,33,7,0.01,6.91
8,28/6/2015,23:24:58,31.7,61,32,7,0.01,6.51
8,28/6/2015,23:25:08,31.7,61,33,7,0.01,6.48
8,28/6/2015,23:25:18,31.7,61,32,7,0.01,6.47
8,28/6/2015,23:25:28,31.7,61,32,7,0.01,6.46
8,28/6/2015,23:25:38,31.7,61,33,7,0.01,6.44
8,28/6/2015,23:25:48,31.7,61,41,7,0.01,6.43
8,28/6/2015,23:25:58,31.6,61,35,7,0.01,6.4
8,28/6/2015,23:26:08,31.7,61,35,7,0.01,6.79
8,28/6/2015,23:26:18,31.6,62,32,7,0.01,6.81
8,28/6/2015,23:26:28,31.7,62,32,7,0.01,6.82
8,28/6/2015,23:26:38,31.7,62,34,7,0.01,6.83
8,28/6/2015,23:26:48,31.7,62,33,7,0.01,6.83
8,28/6/2015,23:26:58,31.7,62,31,7,0.01,6.84
8,28/6/2015,23:27:08,31.7,62,32,7,0.01,6.84
8,28/6/2015,23:27:18,31.7,62,33,7,0.01,6.84
8,28/6/2015,23:27:28,31.7,62,31,7,0.01,6.85
8,28/6/2015,23:27:38,31.7,62,31,7,0.01,6.85
8,28/6/2015,23:27:48,31.7,62,31,7,0.01,6.85
8,28/6/2015,23:27:58,31.7,62,31,7,0.01,6.85
8,28/6/2015,23:28:08,31.7,62,31,7,0.01,6.85
8,28/6/2015,23:28:18,31.7,62,31,7,0.01,6.85
8,28/6/2015,23:28:28,31.7,62,31,7,0.01,6.86
8,28/6/2015,23:28:38,31.7,61,31,7,0.01,6.86
8,28/6/2015,23:28:48,31.7,61,32,7,0.01,6.86
8,28/6/2015,23:28:58,31.7,61,31,7,0.01,6.86
8,28/6/2015,23:29:08,31.8,61,31,7,0.01,6.86
8,28/6/2015,23:29:18,31.8,61,31,7,0.01,6.86
8,28/6/2015,23:29:28,31.7,61,32,7,0.01,6.86
8,28/6/2015,23:29:38,31.8,61,31,7,0.01,6.86
8,28/6/2015,23:29:48,31.7,61,31,7,0.01,6.86
8,28/6/2015,23:29:58,31.8,61,32,7,0.01,6.86
8,28/6/2015,23:30:08,31.7,61,33,7,0.01,6.86
8,28/6/2015,23:30:18,31.8,61,32,7,0.01,6.86
8,28/6/2015,23:30:28,31.7,61,31,7,0.01,6.86
8,28/6/2015,23:30:38,31.7,61,32,7,0.01,6.86
8,28/6/2015,23:30:48,31.7,61,32,7,0.01,6.86
8,28/6/2015,23:30:58,31.7,61,32,7,0.01,6.86
8,28/6/2015,23:31:08,31.7,61,31,7,0.01,6.87
8,28/6/2015,23:31:18,31.7,61,31,7,0.01,6.87
8,28/6/2015,23:31:28,31.7,61,33,7,0.01,6.87
8,28/6/2015,23:31:38,31.7,61,36,7,0.01,6.87
8,28/6/2015,23:31:48,31.7,61,32,7,0.01,6.87
8,28/6/2015,23:31:58,31.6,61,33,7,0.01,6.87
8,28/6/2015,23:32:08,31.7,61,32,7,0.01,6.87
8,28/6/2015,23:32:18,31.7,61,31,7,0.01,6.87
8,28/6/2015,23:32:28,31.7,61,31,7,0.01,6.87
8,28/6/2015,23:32:38,31.6,61,32,7,0.01,6.87
8,28/6/2015,23:32:48,31.6,61,31,7,0.01,6.89
8,28/6/2015,23:32:58,31.6,61,31,7,0.01,6.48
8,28/6/2015,23:33:08,31.6,61,33,7,0.01,6.46
8,28/6/2015,23:33:18,31.6,61,32,7,0.01,6.44
8,28/6/2015,23:33:28,31.6,61,33,7,0.01,6.43
8,28/6/2015,23:33:38,31.6,61,32,7,0.01,6.42
8,28/6/2015,23:33:48,31.6,62,32,7,0.01,6.41
8,28/6/2015,23:33:58,31.6,62,34,7,0.01,6.37
8,28/6/2015,23:34:08,31.6,62,35,7,0.01,6.78
8,28/6/2015,23:34:18,31.6,62,31,7,0.01,6.79
8,28/6/2015,23:34:28,31.6,62,32,7,0.01,6.8
8,28/6/2015,23:34:38,31.6,62,33,7,0.01,6.81
8,28/6/2015,23:34:48,31.6,62,35,7,0.01,6.81
8,28/6/2015,23:34:58,31.6,62,34,7,0.01,6.82
8,28/6/2015,23:35:08,31.6,62,34,7,0.01,6.82
8,28/6/2015,23:35:18,31.6,62,37,7,0.01,6.83
8,28/6/2015,23:35:28,31.6,62,35,7,0.01,6.83
8,28/6/2015,23:35:38,31.6,62,33,7,0.01,6.83
8,28/6/2015,23:35:48,31.7,62,32,7,0.01,6.83
8,28/6/2015,23:35:58,31.7,62,31,7,0.01,6.83
8,28/6/2015,23:36:08,31.7,62,33,7,0.01,6.83
8,28/6/2015,23:36:18,31.7,62,35,7,0.01,6.84
8,28/6/2015,23:36:28,31.7,62,33,7,0.01,6.84
8,28/6/2015,23:36:38,31.7,62,33,7,0.01,6.84
8,28/6/2015,23:36:48,31.7,62,34,7,0.01,6.84
8,28/6/2015,23:36:58,31.7,62,33,7,0.01,6.84
8,28/6/2015,23:37:08,31.7,62,35,7,0.01,6.84
8,28/6/2015,23:37:18,31.7,62,32,7,0.01,6.84
8,28/6/2015,23:37:28,31.7,62,33,7,0.01,6.84
8,28/6/2015,23:37:38,31.7,62,32,7,0.01,6.84
8,28/6/2015,23:37:48,31.7,62,32,7,0.01,6.84
8,28/6/2015,23:37:58,31.7,62,33,7,0.01,6.84
8,28/6/2015,23:38:08,31.6,62,32,7,0.01,6.84
8,28/6/2015,23:38:18,31.6,62,32,7,0.01,6.84
8,28/6/2015,23:38:28,31.7,62,35,7,0.01,6.85
8,28/6/2015,23:38:38,31.6,62,33,7,0.01,6.85
8,28/6/2015,23:38:48,31.6,62,34,7,0.01,6.85
8,28/6/2015,23:38:58,31.6,62,36,7,0.01,6.85
8,28/6/2015,23:39:08,31.6,62,35,7,0.01,6.85
8,28/6/2015,23:39:18,31.6,62,35,7,0.01,6.85
8,28/6/2015,23:39:28,31.6,62,35,7,0.01,6.85
8,28/6/2015,23:39:38,31.6,62,35,7,0.01,6.85
8,28/6/2015,23:39:48,31.6,62,35,7,0.01,6.85
8,28/6/2015,23:39:58,31.6,62,33,7,0.01,6.85
8,28/6/2015,23:40:08,31.5,62,33,7,0.01,6.85
8,28/6/2015,23:40:18,31.5,62,34,7,0.01,6.85
8,28/6/2015,23:40:28,31.5,62,33,7,0.01,6.85
8,28/6/2015,23:40:38,31.5,62,33,7,0.01,6.85
8,28/6/2015,23:40:48,31.5,62,33,7,0.01,6.87
8,28/6/2015,23:40:58,31.5,62,34,7,0.01,6.46
8,28/6/2015,23:41:08,31.5,62,34,7,0.01,6.44
8,28/6/2015,23:41:18,31.5,62,34,7,0.01,6.42
8,28/6/2015,23:41:28,31.4,62,33,7,0.01,6.41
8,28/6/2015,23:41:38,31.5,62,32,7,0.01,6.4
8,28/6/2015,23:41:48,31.5,62,34,7,0.01,6.39
8,28/6/2015,23:41:58,31.5,62,33,7,0.01,6.35
8,28/6/2015,23:42:08,31.5,63,36,7,0.01,6.76
8,28/6/2015,23:42:18,31.5,63,33,7,0.01,6.78
8,28/6/2015,23:42:28,31.5,63,33,7,0.01,6.78
8,28/6/2015,23:42:38,31.5,63,33,7,0.01,6.79
8,28/6/2015,23:42:48,31.5,63,32,7,0.01,6.8
8,28/6/2015,23:42:58,31.5,63,33,7,0.01,6.8
8,28/6/2015,23:43:08,31.5,63,34,7,0.01,6.8
8,28/6/2015,23:43:18,31.5,63,32,7,0.01,6.81
8,28/6/2015,23:43:28,31.5,63,33,7,0.01,6.81
8,28/6/2015,23:43:38,31.5,63,33,7,0.01,6.81
8,28/6/2015,23:43:48,31.5,63,33,7,0.01,6.81
8,28/6/2015,23:43:58,31.5,63,32,7,0.01,6.82
8,28/6/2015,23:44:08,31.5,63,33,7,0.01,6.82
8,28/6/2015,23:44:18,31.5,63,32,7,0.01,6.82
8,28/6/2015,23:44:28,31.5,63,33,7,0.01,6.82
8,28/6/2015,23:44:38,31.5,63,33,7,0.01,6.82
8,28/6/2015,23:44:48,31.5,63,33,7,0.01,6.82
8,28/6/2015,23:44:58,31.5,63,32,7,0.01,6.82
8,28/6/2015,23:45:08,31.5,63,33,7,0.01,6.82
8,28/6/2015,23:45:18,31.5,63,34,7,0.01,6.82
8,28/6/2015,23:45:28,31.5,62,35,7,0.01,6.82
8,28/6/2015,23:45:38,31.5,62,33,7,0.01,6.83
8,28/6/2015,23:45:48,31.5,62,33,7,0.01,6.83
8,28/6/2015,23:45:58,31.5,62,33,7,0.01,6.83
8,28/6/2015,23:46:08,31.5,62,35,7,0.01,6.83
8,28/6/2015,23:46:18,31.5,62,33,7,0.01,6.83
8,28/6/2015,23:46:28,31.5,62,33,7,0.01,6.83
8,28/6/2015,23:46:38,31.5,62,32,7,0.01,6.83
8,28/6/2015,23:46:48,31.5,62,32,7,0.01,6.83
8,28/6/2015,23:46:58,31.5,62,32,7,0.01,6.83
8,28/6/2015,23:47:08,31.5,62,31,7,0.01,6.83
8,28/6/2015,23:47:18,31.5,62,32,7,0.01,6.83
8,28/6/2015,23:47:28,31.5,62,33,7,0.01,6.83
8,28/6/2015,23:47:38,31.5,62,32,7,0.01,6.83
8,28/6/2015,23:47:48,31.4,62,33,7,0.01,6.83
8,28/6/2015,23:47:58,31.4,62,31,7,0.01,6.83
8,28/6/2015,23:48:08,31.4,62,31,7,0.01,6.83
8,28/6/2015,23:48:18,31.5,62,32,7,0.01,6.83
8,28/6/2015,23:48:28,31.4,62,31,7,0.01,6.83
8,28/6/2015,23:48:38,31.4,62,31,7,0.01,6.83
8,28/6/2015,23:48:48,31.4,62,32,7,0.01,6.86
8,28/6/2015,23:48:58,31.5,62,31,7,0.01,6.44
8,28/6/2015,23:49:08,31.5,62,31,7,0.01,6.42
8,28/6/2015,23:49:18,31.4,62,31,7,0.01,6.4
8,28/6/2015,23:49:28,31.4,62,31,7,0.01,6.39
8,28/6/2015,23:49:38,31.5,62,32,7,0.01,6.38
8,28/6/2015,23:49:48,31.4,62,32,7,0.01,6.37
8,28/6/2015,23:49:58,31.5,63,31,7,0.01,6.33
8,28/6/2015,23:50:08,31.4,63,34,7,0.01,6.74
8,28/6/2015,23:50:18,31.5,63,32,7,0.01,6.76
8,28/6/2015,23:50:28,31.4,63,31,7,0.01,6.77
8,28/6/2015,23:50:38,31.5,63,31,7,0.01,6.77
8,28/6/2015,23:50:48,31.5,63,31,7,0.01,6.78
8,28/6/2015,23:50:58,31.5,63,31,7,0.01,6.78
8,28/6/2015,23:51:08,31.5,63,31,7,0.01,6.79
8,28/6/2015,23:51:18,31.5,63,31,7,0.01,6.79
8,28/6/2015,23:51:28,31.5,63,35,7,0.01,6.79
8,28/6/2015,23:51:38,31.5,63,39,7,0.01,6.79
8,28/6/2015,23:51:48,31.5,63,32,7,0.01,6.8
8,28/6/2015,23:51:58,31.5,63,31,7,0.01,6.8
8,28/6/2015,23:52:08,31.5,63,31,7,0.01,6.8
8,28/6/2015,23:52:18,31.5,63,31,7,0.01,6.8
8,28/6/2015,23:52:28,31.5,63,31,7,0.01,6.8
8,28/6/2015,23:52:38,31.5,63,31,7,0.01,6.8
8,28/6/2015,23:52:48,31.5,63,31,7,0.01,6.8
8,28/6/2015,23:52:58,31.5,63,31,7,0.01,6.81
8,28/6/2015,23:53:08,31.5,63,31,7,0.01,6.81
8,28/6/2015,23:53:18,31.5,63,31,7,0.01,6.81
8,28/6/2015,23:53:28,31.6,63,32,7,0.01,6.81
8,28/6/2015,23:53:38,31.6,63,31,7,0.01,6.81
8,28/6/2015,23:53:48,31.5,63,33,7,0.01,6.81
8,28/6/2015,23:53:58,31.5,62,33,7,0.01,6.81
8,28/6/2015,23:54:08,31.5,62,32,7,0.01,6.81
8,28/6/2015,23:54:18,31.5,62,33,7,0.01,6.81
8,28/6/2015,23:54:28,31.5,62,31,7,0.01,6.81
8,28/6/2015,23:54:38,31.5,62,32,7,0.01,6.81
8,28/6/2015,23:54:48,31.5,62,33,7,0.01,6.81
8,28/6/2015,23:54:58,31.5,62,35,7,0.01,6.81
8,28/6/2015,23:55:08,31.5,62,35,7,0.01,6.81
8,28/6/2015,23:55:18,31.5,62,33,7,0.01,6.81
8,28/6/2015,23:55:28,31.5,62,33,7,0.01,6.81
8,28/6/2015,23:55:38,31.5,62,35,7,0.01,6.81
8,28/6/2015,23:55:48,31.5,62,34,7,0.01,6.81
8,28/6/2015,23:55:58,31.5,62,33,7,0.01,6.81
8,28/6/2015,23:56:08,31.5,62,36,7,0.01,6.82
8,28/6/2015,23:56:18,31.5,62,32,7,0.01,6.82
8,28/6/2015,23:56:28,31.5,62,33,7,0.01,6.82
8,28/6/2015,23:56:38,31.4,62,33,7,0.01,6.82
8,28/6/2015,23:56:48,31.4,62,32,7,0.01,6.84
8,28/6/2015,23:56:58,31.4,62,31,7,0.01,6.42
8,28/6/2015,23:57:08,31.5,62,32,7,0.01,6.39
8,28/6/2015,23:57:18,31.4,62,32,7,0.01,6.38
8,28/6/2015,23:57:28,31.4,62,32,7,0.01,6.37
8,28/6/2015,23:57:38,31.4,63,31,7,0.01,6.35
8,28/6/2015,23:57:48,31.4,63,31,7,0.01,6.35
8,28/6/2015,23:57:58,31.4,63,32,7,0.01,6.31
8,28/6/2015,23:58:08,31.4,63,37,7,0.01,6.72
8,28/6/2015,23:58:18,31.4,63,35,7,0.01,6.74
8,28/6/2015,23:58:28,31.4,63,35,7,0.01,6.75
8,28/6/2015,23:58:38,31.4,63,35,7,0.01,6.76
8,28/6/2015,23:58:48,31.4,63,33,7,0.01,6.76
8,28/6/2015,23:58:58,31.4,63,38,7,0.01,6.77
8,28/6/2015,23:59:08,31.4,63,38,7,0.01,6.77
8,28/6/2015,23:59:18,31.4,63,38,7,0.01,6.77
